Year,Match Number,Date,Stadium,City,Match,Match Details,Bowling_Team,Total Runs Conceeded,Total Wicket ,Bowler Name,Overs,Maidens,Runs,Wickets,No Balls,Wides,Economies
2011,1st Match,19-February-2011,Shere Bangla National Stadium,"Dhaka, Bangladesh",India vs Bangladesh,"1st Match, Group B (D/N), Mirpur, February 19, 2011,
ICC Cricket World Cup",Bangladesh,370,4,Shafiul ISrilankaam,7,0,69,1,10,2,9.86
2011,1st Match,19-February-2011,Shere Bangla National Stadium,"Dhaka, Bangladesh",India vs Bangladesh,"1st Match, Group B (D/N), Mirpur, February 19, 2011,
ICC Cricket World Cup",Bangladesh,370,4,Rubel Hossain,10,0,60,0,0,5,6
2011,1st Match,19-February-2011,Shere Bangla National Stadium,"Dhaka, Bangladesh",India vs Bangladesh,"1st Match, Group B (D/N), Mirpur, February 19, 2011,
ICC Cricket World Cup",Bangladesh,370,4,Abdur Razzak,9,0,74,0,0,1,8.22
2011,1st Match,19-February-2011,Shere Bangla National Stadium,"Dhaka, Bangladesh",India vs Bangladesh,"1st Match, Group B (D/N), Mirpur, February 19, 2011,
ICC Cricket World Cup",Bangladesh,370,4,Shakib Al Hasan,10,0,61,1,0,3,6.1
2011,1st Match,19-February-2011,Shere Bangla National Stadium,"Dhaka, Bangladesh",India vs Bangladesh,"1st Match, Group B (D/N), Mirpur, February 19, 2011,
ICC Cricket World Cup",Bangladesh,370,4,Naeem ISrilankaam,7,0,54,0,0,0,7.71
2011,1st Match,19-February-2011,Shere Bangla National Stadium,"Dhaka, Bangladesh",India vs Bangladesh,"1st Match, Group B (D/N), Mirpur, February 19, 2011,
ICC Cricket World Cup",Bangladesh,370,4,Mahmudullah,7,0,49,1,0,3,7
2011,1st Match,19-February-2011,Shere Bangla National Stadium,"Dhaka, Bangladesh",India vs Bangladesh,"1st Match, Group B (D/N), Mirpur, February 19, 2011,
ICC Cricket World Cup",India,282,9,S Sreesanth,5,0,53,0,1,1,10.6
2011,1st Match,19-February-2011,Shere Bangla National Stadium,"Dhaka, Bangladesh",India vs Bangladesh,"1st Match, Group B (D/N), Mirpur, February 19, 2011,
ICC Cricket World Cup",India,282,9,Zaheer Khan,10,0,40,2,0,4,4
2011,1st Match,19-February-2011,Shere Bangla National Stadium,"Dhaka, Bangladesh",India vs Bangladesh,"1st Match, Group B (D/N), Mirpur, February 19, 2011,
ICC Cricket World Cup",India,282,9,Munaf Patel,10,0,48,4,0,0,4.8
2011,1st Match,19-February-2011,Shere Bangla National Stadium,"Dhaka, Bangladesh",India vs Bangladesh,"1st Match, Group B (D/N), Mirpur, February 19, 2011,
ICC Cricket World Cup",India,282,9,Harbhajan Singh,10,0,41,1,0,1,4.1
2011,1st Match,19-February-2011,Shere Bangla National Stadium,"Dhaka, Bangladesh",India vs Bangladesh,"1st Match, Group B (D/N), Mirpur, February 19, 2011,
ICC Cricket World Cup",India,282,9,Yusuf Pathan,8,0,49,1,0,2,6.13
2011,1st Match,19-February-2011,Shere Bangla National Stadium,"Dhaka, Bangladesh",India vs Bangladesh,"1st Match, Group B (D/N), Mirpur, February 19, 2011,
ICC Cricket World Cup",India,282,9,Yuvraj Singh,7,0,42,0,0,1,6
2011,2nd Match,20-February-2011,MA Chidambaram Stadium,"Chennai, Indiaia",Kenya vs New Zealand,"2nd Match, Group A, Chennai, February 20, 2011,
ICC Cricket World Cup",New Zealand,69,10,Tim Southee,6,0,13,3,1,0,2.17
2011,2nd Match,20-February-2011,MA Chidambaram Stadium,"Chennai, Indiaia",Kenya vs New Zealand,"2nd Match, Group A, Chennai, February 20, 2011,
ICC Cricket World Cup",New Zealand,69,10,Nathan McCullum,4,0,15,0,0,1,3.75
2011,2nd Match,20-February-2011,MA Chidambaram Stadium,"Chennai, Indiaia",Kenya vs New Zealand,"2nd Match, Group A, Chennai, February 20, 2011,
ICC Cricket World Cup",New Zealand,69,10,Hamish Bennett,5,0,16,4,0,1,3.2
2011,2nd Match,20-February-2011,MA Chidambaram Stadium,"Chennai, Indiaia",Kenya vs New Zealand,"2nd Match, Group A, Chennai, February 20, 2011,
ICC Cricket World Cup",New Zealand,69,10,Daniel Vettori,6,1,16,0,0,0,2.67
2011,2nd Match,20-February-2011,MA Chidambaram Stadium,"Chennai, Indiaia",Kenya vs New Zealand,"2nd Match, Group A, Chennai, February 20, 2011,
ICC Cricket World Cup",New Zealand,69,10,Jacob Oram,2.5,1,2,3,0,0,0.8
2011,2nd Match,20-February-2011,MA Chidambaram Stadium,"Chennai, Indiaia",Kenya vs New Zealand,"2nd Match, Group A, Chennai, February 20, 2011,
ICC Cricket World Cup",Kenya,72,0,Thomas Odoyo,3,0,25,0,0,1,8.33
2011,2nd Match,20-February-2011,MA Chidambaram Stadium,"Chennai, Indiaia",Kenya vs New Zealand,"2nd Match, Group A, Chennai, February 20, 2011,
ICC Cricket World Cup",Kenya,72,0,Elijah Otieno,2,0,18,0,0,0,9
2011,2nd Match,20-February-2011,MA Chidambaram Stadium,"Chennai, Indiaia",Kenya vs New Zealand,"2nd Match, Group A, Chennai, February 20, 2011,
ICC Cricket World Cup",Kenya,72,0,Jimmy Kamande,2,0,21,0,0,1,10.5
2011,2nd Match,20-February-2011,MA Chidambaram Stadium,"Chennai, Indiaia",Kenya vs New Zealand,"2nd Match, Group A, Chennai, February 20, 2011,
ICC Cricket World Cup",Kenya,72,0,Nehemiah Odhiambo,1,0,5,0,1,1,5
2011,3rd Match,20-February-2011,MahIndiaa Rajapaksa International Stadium,"Hambantota, Sri Lanka",Srilanka vs Canada,"3rd Match, Group A (D/N), Hambantota, February 20, 2011,
ICC Cricket World Cup",Canada,332,7,Khurram Chohan,8,0,62,0,0,0,7.75
2011,3rd Match,20-February-2011,MahIndiaa Rajapaksa International Stadium,"Hambantota, Sri Lanka",Srilanka vs Canada,"3rd Match, Group A (D/N), Hambantota, February 20, 2011,
ICC Cricket World Cup",Canada,332,7,Henry OsIndiae,2.1,0,10,0,1,2,4.76
2011,3rd Match,20-February-2011,MahIndiaa Rajapaksa International Stadium,"Hambantota, Sri Lanka",Srilanka vs Canada,"3rd Match, Group A (D/N), Hambantota, February 20, 2011,
ICC Cricket World Cup",Canada,332,7,Harvir Baidwan,8.5,0,59,2,0,2,6.94
2011,3rd Match,20-February-2011,MahIndiaa Rajapaksa International Stadium,"Hambantota, Sri Lanka",Srilanka vs Canada,"3rd Match, Group A (D/N), Hambantota, February 20, 2011,
ICC Cricket World Cup",Canada,332,7,Jimmy Hansra,9,0,47,0,0,1,5.22
2011,3rd Match,20-February-2011,MahIndiaa Rajapaksa International Stadium,"Hambantota, Sri Lanka",Srilanka vs Canada,"3rd Match, Group A (D/N), Hambantota, February 20, 2011,
ICC Cricket World Cup",Canada,332,7,Rizwan Cheema,7,0,47,1,0,0,6.71
2011,3rd Match,20-February-2011,MahIndiaa Rajapaksa International Stadium,"Hambantota, Sri Lanka",Srilanka vs Canada,"3rd Match, Group A (D/N), Hambantota, February 20, 2011,
ICC Cricket World Cup",Canada,332,7,Balaji Rao,7,0,48,0,0,0,6.86
2011,3rd Match,20-February-2011,MahIndiaa Rajapaksa International Stadium,"Hambantota, Sri Lanka",Srilanka vs Canada,"3rd Match, Group A (D/N), Hambantota, February 20, 2011,
ICC Cricket World Cup",Canada,332,7,John Davison,8,0,56,2,0,2,7
2011,3rd Match,20-February-2011,MahIndiaa Rajapaksa International Stadium,"Hambantota, Sri Lanka",Srilanka vs Canada,"3rd Match, Group A (D/N), Hambantota, February 20, 2011,
ICC Cricket World Cup",Srilanka,122,10,Nuwan Kulasekara,6,2,16,3,0,0,2.67
2011,3rd Match,20-February-2011,MahIndiaa Rajapaksa International Stadium,"Hambantota, Sri Lanka",Srilanka vs Canada,"3rd Match, Group A (D/N), Hambantota, February 20, 2011,
ICC Cricket World Cup",Srilanka,122,10,Thisara Perera,7,0,24,3,0,0,3.43
2011,3rd Match,20-February-2011,MahIndiaa Rajapaksa International Stadium,"Hambantota, Sri Lanka",Srilanka vs Canada,"3rd Match, Group A (D/N), Hambantota, February 20, 2011,
ICC Cricket World Cup",Srilanka,122,10,Ajantha Mendis,7.5,3,18,1,0,1,2.4
2011,3rd Match,20-February-2011,MahIndiaa Rajapaksa International Stadium,"Hambantota, Sri Lanka",Srilanka vs Canada,"3rd Match, Group A (D/N), Hambantota, February 20, 2011,
ICC Cricket World Cup",Srilanka,122,10,Muttiah Muralitharan,9,0,38,2,1,3,4.22
2011,3rd Match,20-February-2011,MahIndiaa Rajapaksa International Stadium,"Hambantota, Sri Lanka",Srilanka vs Canada,"3rd Match, Group A (D/N), Hambantota, February 20, 2011,
ICC Cricket World Cup",Srilanka,122,10,Tillakaratne Dilshan,5,0,14,0,0,0,2.8
2011,3rd Match,20-February-2011,MahIndiaa Rajapaksa International Stadium,"Hambantota, Sri Lanka",Srilanka vs Canada,"3rd Match, Group A (D/N), Hambantota, February 20, 2011,
ICC Cricket World Cup",Srilanka,122,10,Thilan Samaraweera,2,0,4,1,0,0,2
2011,4th Match,21-February-2011,Narendra Modi Stadium,"Ahmedabad, Indiaia",Australia vs Zimbabwe,"4th Match, Group A (D/N), Ahmedabad, February 21, 2011,
ICC Cricket World Cup",Zimbabwe,262,6,Chris Mpofu,9,0,58,2,0,2,6.44
2011,4th Match,21-February-2011,Narendra Modi Stadium,"Ahmedabad, Indiaia",Australia vs Zimbabwe,"4th Match, Group A (D/N), Ahmedabad, February 21, 2011,
ICC Cricket World Cup",Zimbabwe,262,6,Ray Price,10,0,43,1,0,1,4.3
2011,4th Match,21-February-2011,Narendra Modi Stadium,"Ahmedabad, Indiaia",Australia vs Zimbabwe,"4th Match, Group A (D/N), Ahmedabad, February 21, 2011,
ICC Cricket World Cup",Zimbabwe,262,6,Prosper Utseya,10,2,43,1,0,2,4.3
2011,4th Match,21-February-2011,Narendra Modi Stadium,"Ahmedabad, Indiaia",Australia vs Zimbabwe,"4th Match, Group A (D/N), Ahmedabad, February 21, 2011,
ICC Cricket World Cup",Zimbabwe,262,6,Graeme Cremer,10,0,41,1,0,1,4.1
2011,4th Match,21-February-2011,Narendra Modi Stadium,"Ahmedabad, Indiaia",Australia vs Zimbabwe,"4th Match, Group A (D/N), Ahmedabad, February 21, 2011,
ICC Cricket World Cup",Zimbabwe,262,6,Brendan Taylor,3,0,23,0,0,0,7.67
2011,4th Match,21-February-2011,Narendra Modi Stadium,"Ahmedabad, Indiaia",Australia vs Zimbabwe,"4th Match, Group A (D/N), Ahmedabad, February 21, 2011,
ICC Cricket World Cup",Zimbabwe,262,6,Elton Chigumbura,2,0,18,0,0,1,9
2011,4th Match,21-February-2011,Narendra Modi Stadium,"Ahmedabad, Indiaia",Australia vs Zimbabwe,"4th Match, Group A (D/N), Ahmedabad, February 21, 2011,
ICC Cricket World Cup",Zimbabwe,262,6,Sean Williams,6,0,29,0,0,0,4.83
2011,4th Match,21-February-2011,Narendra Modi Stadium,"Ahmedabad, Indiaia",Australia vs Zimbabwe,"4th Match, Group A (D/N), Ahmedabad, February 21, 2011,
ICC Cricket World Cup",Australia,171,10,Shaun Tait,9,1,34,2,1,2,3.78
2011,4th Match,21-February-2011,Narendra Modi Stadium,"Ahmedabad, Indiaia",Australia vs Zimbabwe,"4th Match, Group A (D/N), Ahmedabad, February 21, 2011,
ICC Cricket World Cup",Australia,171,10,Brett Lee,8,1,34,1,1,1,4.25
2011,4th Match,21-February-2011,Narendra Modi Stadium,"Ahmedabad, Indiaia",Australia vs Zimbabwe,"4th Match, Group A (D/N), Ahmedabad, February 21, 2011,
ICC Cricket World Cup",Australia,171,10,Mitchell Johnson,9.2,2,19,4,0,0,2.07
2011,4th Match,21-February-2011,Narendra Modi Stadium,"Ahmedabad, Indiaia",Australia vs Zimbabwe,"4th Match, Group A (D/N), Ahmedabad, February 21, 2011,
ICC Cricket World Cup",Australia,171,10,Jason Krejza,8,0,28,2,0,0,3.5
2011,4th Match,21-February-2011,Narendra Modi Stadium,"Ahmedabad, Indiaia",Australia vs Zimbabwe,"4th Match, Group A (D/N), Ahmedabad, February 21, 2011,
ICC Cricket World Cup",Australia,171,10,Shane Watson,3,0,7,0,0,0,2.33
2011,4th Match,21-February-2011,Narendra Modi Stadium,"Ahmedabad, Indiaia",Australia vs Zimbabwe,"4th Match, Group A (D/N), Ahmedabad, February 21, 2011,
ICC Cricket World Cup",Australia,171,10,Steven Smith,5,0,24,0,0,0,4.8
2011,4th Match,21-February-2011,Narendra Modi Stadium,"Ahmedabad, Indiaia",Australia vs Zimbabwe,"4th Match, Group A (D/N), Ahmedabad, February 21, 2011,
ICC Cricket World Cup",Australia,171,10,David Hussey,4,1,12,1,0,0,3
2011,5th Match,22-February-2011,Vidarbha Cricket Association Stadium,"Nagpur, Indiaia",Netherlands vs England,"5th Match, Group B (D/N), Nagpur, February 22, 2011,
ICC Cricket World Cup",England,292,6,James Anderson,10,0,72,0,2,0,7.2
2011,5th Match,22-February-2011,Vidarbha Cricket Association Stadium,"Nagpur, Indiaia",Netherlands vs England,"5th Match, Group B (D/N), Nagpur, February 22, 2011,
ICC Cricket World Cup",England,292,6,Stuart Broad,10,2,65,2,1,1,6.5
2011,5th Match,22-February-2011,Vidarbha Cricket Association Stadium,"Nagpur, Indiaia",Netherlands vs England,"5th Match, Group B (D/N), Nagpur, February 22, 2011,
ICC Cricket World Cup",England,292,6,Tim Bresnan,10,0,49,1,0,1,4.9
2011,5th Match,22-February-2011,Vidarbha Cricket Association Stadium,"Nagpur, Indiaia",Netherlands vs England,"5th Match, Group B (D/N), Nagpur, February 22, 2011,
ICC Cricket World Cup",England,292,6,Graeme Swann,10,0,35,2,0,0,3.5
2011,5th Match,22-February-2011,Vidarbha Cricket Association Stadium,"Nagpur, Indiaia",Netherlands vs England,"5th Match, Group B (D/N), Nagpur, February 22, 2011,
ICC Cricket World Cup",England,292,6,Paul Collingwood,8,0,46,1,0,0,5.75
2011,5th Match,22-February-2011,Vidarbha Cricket Association Stadium,"Nagpur, Indiaia",Netherlands vs England,"5th Match, Group B (D/N), Nagpur, February 22, 2011,
ICC Cricket World Cup",England,292,6,Kevin Pietersen,2,0,19,0,0,0,9.5
2011,5th Match,22-February-2011,Vidarbha Cricket Association Stadium,"Nagpur, Indiaia",Netherlands vs England,"5th Match, Group B (D/N), Nagpur, February 22, 2011,
ICC Cricket World Cup",Netherlands,296,4,Mudassar Bukhari,9,0,54,1,0,0,6
2011,5th Match,22-February-2011,Vidarbha Cricket Association Stadium,"Nagpur, Indiaia",Netherlands vs England,"5th Match, Group B (D/N), Nagpur, February 22, 2011,
ICC Cricket World Cup",Netherlands,296,4,Berend Westdijk,7,0,41,0,0,0,5.86
2011,5th Match,22-February-2011,Vidarbha Cricket Association Stadium,"Nagpur, Indiaia",Netherlands vs England,"5th Match, Group B (D/N), Nagpur, February 22, 2011,
ICC Cricket World Cup",Netherlands,296,4,Bernard Loots,9.4,0,74,0,0,2,7.87
2011,5th Match,22-February-2011,Vidarbha Cricket Association Stadium,"Nagpur, Indiaia",Netherlands vs England,"5th Match, Group B (D/N), Nagpur, February 22, 2011,
ICC Cricket World Cup",Netherlands,296,4,Pieter Seelaar,10,0,54,1,0,2,5.4
2011,5th Match,22-February-2011,Vidarbha Cricket Association Stadium,"Nagpur, Indiaia",Netherlands vs England,"5th Match, Group B (D/N), Nagpur, February 22, 2011,
ICC Cricket World Cup",Netherlands,296,4,Ryan ten Doeschate,10,0,47,2,0,1,4.7
2011,5th Match,22-February-2011,Vidarbha Cricket Association Stadium,"Nagpur, Indiaia",Netherlands vs England,"5th Match, Group B (D/N), Nagpur, February 22, 2011,
ICC Cricket World Cup",Netherlands,296,4,Tom Cooper,3,0,23,0,0,0,7.67
2011,6th Match,23-February-2011,MahIndiaa Rajapaksa International Stadium,"Hambantota, Sri Lanka",Pakistan vs Kenya,"6th Match, Group A (D/N), Hambantota, February 23, 2011,
ICC Cricket World Cup",Kenya,317,7,Thomas Odoyo,7,2,41,3,0,5,5.86
2011,6th Match,23-February-2011,MahIndiaa Rajapaksa International Stadium,"Hambantota, Sri Lanka",Pakistan vs Kenya,"6th Match, Group A (D/N), Hambantota, February 23, 2011,
ICC Cricket World Cup",Kenya,317,7,Elijah Otieno,9,1,49,1,2,0,5.44
2011,6th Match,23-February-2011,MahIndiaa Rajapaksa International Stadium,"Hambantota, Sri Lanka",Pakistan vs Kenya,"6th Match, Group A (D/N), Hambantota, February 23, 2011,
ICC Cricket World Cup",Kenya,317,7,Nehemiah Odhiambo,7,0,65,0,3,3,9.29
2011,6th Match,23-February-2011,MahIndiaa Rajapaksa International Stadium,"Hambantota, Sri Lanka",Pakistan vs Kenya,"6th Match, Group A (D/N), Hambantota, February 23, 2011,
ICC Cricket World Cup",Kenya,317,7,Shem Ngoche,10,0,46,1,0,1,4.6
2011,6th Match,23-February-2011,MahIndiaa Rajapaksa International Stadium,"Hambantota, Sri Lanka",Pakistan vs Kenya,"6th Match, Group A (D/N), Hambantota, February 23, 2011,
ICC Cricket World Cup",Kenya,317,7,Jimmy Kamande,7,0,64,1,0,4,9.14
2011,6th Match,23-February-2011,MahIndiaa Rajapaksa International Stadium,"Hambantota, Sri Lanka",Pakistan vs Kenya,"6th Match, Group A (D/N), Hambantota, February 23, 2011,
ICC Cricket World Cup",Kenya,317,7,Steve Tikolo,9,0,44,1,1,0,4.89
2011,6th Match,23-February-2011,MahIndiaa Rajapaksa International Stadium,"Hambantota, Sri Lanka",Pakistan vs Kenya,"6th Match, Group A (D/N), Hambantota, February 23, 2011,
ICC Cricket World Cup",Kenya,317,7,Collins Obuya,1,0,5,0,0,0,5
2011,6th Match,23-February-2011,MahIndiaa Rajapaksa International Stadium,"Hambantota, Sri Lanka",Pakistan vs Kenya,"6th Match, Group A (D/N), Hambantota, February 23, 2011,
ICC Cricket World Cup",Pakistan,112,10,Shoaib Akhtar,5,1,10,0,0,1,2
2011,6th Match,23-February-2011,MahIndiaa Rajapaksa International Stadium,"Hambantota, Sri Lanka",Pakistan vs Kenya,"6th Match, Group A (D/N), Hambantota, February 23, 2011,
ICC Cricket World Cup",Pakistan,112,10,Abdul Razzaq,5,1,23,0,0,0,4.6
2011,6th Match,23-February-2011,MahIndiaa Rajapaksa International Stadium,"Hambantota, Sri Lanka",Pakistan vs Kenya,"6th Match, Group A (D/N), Hambantota, February 23, 2011,
ICC Cricket World Cup",Pakistan,112,10,Umar Gul,4.1,0,12,2,1,1,2.93
2011,6th Match,23-February-2011,MahIndiaa Rajapaksa International Stadium,"Hambantota, Sri Lanka",Pakistan vs Kenya,"6th Match, Group A (D/N), Hambantota, February 23, 2011,
ICC Cricket World Cup",Pakistan,112,10,Abdur Rehman,7,1,18,0,0,0,2.57
2011,6th Match,23-February-2011,MahIndiaa Rajapaksa International Stadium,"Hambantota, Sri Lanka",Pakistan vs Kenya,"6th Match, Group A (D/N), Hambantota, February 23, 2011,
ICC Cricket World Cup",Pakistan,112,10,Shahid Afridi,8,3,16,5,0,0,2
2011,6th Match,23-February-2011,MahIndiaa Rajapaksa International Stadium,"Hambantota, Sri Lanka",Pakistan vs Kenya,"6th Match, Group A (D/N), Hambantota, February 23, 2011,
ICC Cricket World Cup",Pakistan,112,10,Mohammad Hafeez,4,1,26,1,0,1,6.5
2011,7th Match,24-February-2011,Arun Jaitley Stadium,"Delhi, Indiaia",West Indies vs South Africa,"7th Match, Group B (D/N), Delhi, February 24, 2011,
ICC Cricket World Cup",South Africa,222,10,Johan Botha,9,0,48,2,0,3,5.33
2011,7th Match,24-February-2011,Arun Jaitley Stadium,"Delhi, Indiaia",West Indies vs South Africa,"7th Match, Group B (D/N), Delhi, February 24, 2011,
ICC Cricket World Cup",South Africa,222,10,Dale Steyn,7.3,1,24,3,0,2,3.29
2011,7th Match,24-February-2011,Arun Jaitley Stadium,"Delhi, Indiaia",West Indies vs South Africa,"7th Match, Group B (D/N), Delhi, February 24, 2011,
ICC Cricket World Cup",South Africa,222,10,Morne Morkel,8,0,35,0,0,2,4.38
2011,7th Match,24-February-2011,Arun Jaitley Stadium,"Delhi, Indiaia",West Indies vs South Africa,"7th Match, Group B (D/N), Delhi, February 24, 2011,
ICC Cricket World Cup",South Africa,222,10,Jacques Kallis,3,0,21,0,0,0,7
2011,7th Match,24-February-2011,Arun Jaitley Stadium,"Delhi, Indiaia",West Indies vs South Africa,"7th Match, Group B (D/N), Delhi, February 24, 2011,
ICC Cricket World Cup",South Africa,222,10,Imran Tahir,10,1,41,4,0,0,4.1
2011,7th Match,24-February-2011,Arun Jaitley Stadium,"Delhi, Indiaia",West Indies vs South Africa,"7th Match, Group B (D/N), Delhi, February 24, 2011,
ICC Cricket World Cup",South Africa,222,10,Robin Peterson,10,0,49,0,0,0,4.9
2011,7th Match,24-February-2011,Arun Jaitley Stadium,"Delhi, Indiaia",West Indies vs South Africa,"7th Match, Group B (D/N), Delhi, February 24, 2011,
ICC Cricket World Cup",West Indies,223,3,Sulieman Benn,10,0,51,1,0,0,5.1
2011,7th Match,24-February-2011,Arun Jaitley Stadium,"Delhi, Indiaia",West Indies vs South Africa,"7th Match, Group B (D/N), Delhi, February 24, 2011,
ICC Cricket World Cup",West Indies,223,3,Kemar Roach,8,0,42,1,0,0,5.25
2011,7th Match,24-February-2011,Arun Jaitley Stadium,"Delhi, Indiaia",West Indies vs South Africa,"7th Match, Group B (D/N), Delhi, February 24, 2011,
ICC Cricket World Cup",West Indies,223,3,Dwayne Bravo,2.1,0,12,0,0,0,5.71
2011,7th Match,24-February-2011,Arun Jaitley Stadium,"Delhi, Indiaia",West Indies vs South Africa,"7th Match, Group B (D/N), Delhi, February 24, 2011,
ICC Cricket World Cup",West Indies,223,3,Daren Sammy,8,0,40,0,0,0,5
2011,7th Match,24-February-2011,Arun Jaitley Stadium,"Delhi, Indiaia",West Indies vs South Africa,"7th Match, Group B (D/N), Delhi, February 24, 2011,
ICC Cricket World Cup",West Indies,223,3,Kieron Pollard,7.5,0,37,1,1,0,4.93
2011,7th Match,24-February-2011,Arun Jaitley Stadium,"Delhi, Indiaia",West Indies vs South Africa,"7th Match, Group B (D/N), Delhi, February 24, 2011,
ICC Cricket World Cup",West Indies,223,3,Chris Gayle,6,0,26,0,0,0,4.33
2011,7th Match,24-February-2011,Arun Jaitley Stadium,"Delhi, Indiaia",West Indies vs South Africa,"7th Match, Group B (D/N), Delhi, February 24, 2011,
ICC Cricket World Cup",West Indies,223,3,Devon Smith,0.5,0,5,0,0,0,10
2011,8th Match,25-February-2011,Vidarbha Cricket Association Stadium,"Nagpur, Indiaia",New Zealand vs Australia,"8th Match, Group A, Nagpur, February 25, 2011,
ICC Cricket World Cup",Australia,206,10,Brett Lee,8,2,29,1,0,0,3.63
2011,8th Match,25-February-2011,Vidarbha Cricket Association Stadium,"Nagpur, Indiaia",New Zealand vs Australia,"8th Match, Group A, Nagpur, February 25, 2011,
ICC Cricket World Cup",Australia,206,10,Shaun Tait,7,0,35,3,2,4,5
2011,8th Match,25-February-2011,Vidarbha Cricket Association Stadium,"Nagpur, Indiaia",New Zealand vs Australia,"8th Match, Group A, Nagpur, February 25, 2011,
ICC Cricket World Cup",Australia,206,10,Mitchell Johnson,9.1,3,33,4,0,2,3.63
2011,8th Match,25-February-2011,Vidarbha Cricket Association Stadium,"Nagpur, Indiaia",New Zealand vs Australia,"8th Match, Group A, Nagpur, February 25, 2011,
ICC Cricket World Cup",Australia,206,10,Shane Watson,3,1,9,1,0,1,3
2011,8th Match,25-February-2011,Vidarbha Cricket Association Stadium,"Nagpur, Indiaia",New Zealand vs Australia,"8th Match, Group A, Nagpur, February 25, 2011,
ICC Cricket World Cup",Australia,206,10,Jason Krejza,9,0,47,0,0,1,5.22
2011,8th Match,25-February-2011,Vidarbha Cricket Association Stadium,"Nagpur, Indiaia",New Zealand vs Australia,"8th Match, Group A, Nagpur, February 25, 2011,
ICC Cricket World Cup",Australia,206,10,Steven Smith,9,0,44,1,0,1,4.89
2011,8th Match,25-February-2011,Vidarbha Cricket Association Stadium,"Nagpur, Indiaia",New Zealand vs Australia,"8th Match, Group A, Nagpur, February 25, 2011,
ICC Cricket World Cup",New Zealand,207,3,Tim Southee,10,2,45,1,0,4,4.5
2011,8th Match,25-February-2011,Vidarbha Cricket Association Stadium,"Nagpur, Indiaia",New Zealand vs Australia,"8th Match, Group A, Nagpur, February 25, 2011,
ICC Cricket World Cup",New Zealand,207,3,Daniel Vettori,7,0,39,0,0,1,5.57
2011,8th Match,25-February-2011,Vidarbha Cricket Association Stadium,"Nagpur, Indiaia",New Zealand vs Australia,"8th Match, Group A, Nagpur, February 25, 2011,
ICC Cricket World Cup",New Zealand,207,3,Hamish Bennett,7,0,63,2,0,7,9
2011,8th Match,25-February-2011,Vidarbha Cricket Association Stadium,"Nagpur, Indiaia",New Zealand vs Australia,"8th Match, Group A, Nagpur, February 25, 2011,
ICC Cricket World Cup",New Zealand,207,3,Nathan McCullum,3,0,22,0,0,0,7.33
2011,8th Match,25-February-2011,Vidarbha Cricket Association Stadium,"Nagpur, Indiaia",New Zealand vs Australia,"8th Match, Group A, Nagpur, February 25, 2011,
ICC Cricket World Cup",New Zealand,207,3,Jesse Ryder,5,0,24,0,0,3,4.8
2011,8th Match,25-February-2011,Vidarbha Cricket Association Stadium,"Nagpur, Indiaia",New Zealand vs Australia,"8th Match, Group A, Nagpur, February 25, 2011,
ICC Cricket World Cup",New Zealand,207,3,James Franklin,2,0,11,0,0,0,5.5
2011,9th Match,25-February-2011,Shere Bangla National Stadium,"Dhaka, Bangladesh",Bangladesh vs Ireland,"9th Match, Group B (D/N), Mirpur, February 25, 2011,
ICC Cricket World Cup",Ireland,205,10,Boyd Rankin,9,0,62,0,0,4,6.89
2011,9th Match,25-February-2011,Shere Bangla National Stadium,"Dhaka, Bangladesh",Bangladesh vs Ireland,"9th Match, Group B (D/N), Mirpur, February 25, 2011,
ICC Cricket World Cup",Ireland,205,10,Trent Johnston,8.2,0,40,2,1,0,4.88
